x, y
189.5734597156398, 0.3729813664596273
398.1042654028436, 0.49037267080745345
597.1563981042655, 0.5145962732919255
805.6872037914692, 0.5220496894409938
1090.047393364929, 0.5245341614906833
1715.6398104265404, 0.5189440993788821
2502.3696682464456, 0.5133540372670808
3886.2559241706163, 0.5090062111801242
5004.739336492891, 0.5059006211180125
6208.530805687204, 0.5040372670807454
7516.587677725119, 0.5027950310559006
8938.388625592417, 0.503416149068323
10000, 0.5027950310559006
