x, y
0.2009273570324575e3, 0.6869409660107335
0.973724884080371e3, 0.40250447227191416
1.9629057187017003e3, 0.26654740608228983
2.982998454404946e3, 0.2003577817531306
3.972179289026275e3, 0.1592128801431127
5.038639876352396e3, 0.13416815742397137
5.965996908809892e3, 0.11985688729874776
7.078825347758888e3, 0.1073345259391771
7.9907264296754255e3, 0.09481216457960644
9.057187017001546e3, 0.08765652951699464
10e3, 0.08228980322003578
