x, y
205.47945205479454, 11458.3850931677
391.3894324853229, 9059.285714285714
606.6536203522505, 8701.211180124223
929.549902152642, 8737.018633540372
1457.925636007828, 8880.24844720497
2485.3228962818007, 9130.900621118011
3747.553816046967, 9274.130434782608
5009.7847358121335, 9345.745341614906
6252.446183953034, 9381.552795031055
7504.892367906067, 9381.552795031055
8747.553816046968, 9381.552795031055
10000, 9381.552795031055
