x, y
198.01980198019803, 39.44881889763779
455.44554455445547, 50.31496062992126
930.6930693069307, 60
1821.7821782178219, 69.92125984251969
2633.6633663366338, 74.40944881889763
3980.19801980198, 78.66141732283465
5386.138613861386, 80.78740157480316
6811.881188118812, 82.20472440944881
8217.821782178218, 83.14960629921259
10000, 84.33070866141732
